11:20:43.908 [INFO] (trainer.py:109) Total Epi:   207 Steps:    4455 Episode Steps:    21 Return:  21.0000 FPS: 10783.24
11:20:43.910 [INFO] (trainer.py:109) Total Epi:   208 Steps:    4467 Episode Steps:    12 Return:  12.0000 FPS: 9611.02
11:20:43.913 [INFO] (trainer.py:109) Total Epi:   209 Steps:    4490 Episode Steps:    23 Return:  23.0000 FPS: 10356.74
11:20:43.916 [INFO] (trainer.py:109) Total Epi:   210 Steps:    4518 Episode Steps:    28 Return:  28.0000 FPS: 10840.02
11:20:43.921 [INFO] (trainer.py:109) Total Epi:   211 Steps:    4558 Episode Steps:    40 Return:  40.0000 FPS: 10897.37
11:20:43.924 [INFO] (trainer.py:109) Total Epi:   212 Steps:    4583 Episode Steps:    25 Return:  25.0000 FPS: 10820.60
11:20:43.927 [INFO] (trainer.py:109) Total Epi:   213 Steps:    4606 Episode Steps:    23 Return:  23.0000 FPS: 10292.85
11:20:43.929 [INFO] (trainer.py:109) Total Epi:   214 Steps:    4617 Episode Steps:    11 Return:  11.0000 FPS: 9154.10
11:20:43.932 [INFO] (trainer.py:109) Total Epi:   215 Steps:    4639 Episode Steps:    22 Return:  22.0000 FPS: 10515.90
11:20:43.934 [INFO] (trainer.py:109) Total Epi:   216 Steps:    4661 Episode Steps:    22 Return:  22.0000 FPS: 10424.95
11:20:43.937 [INFO] (trainer.py:109) Total Epi:   217 Steps:    4683 Episode Steps:    22 Return:  22.0000 FPS: 10508.30
11:20:43.939 [INFO] (trainer.py:109) Total Epi:   218 Steps:    4701 Episode Steps:    18 Return:  18.0000 FPS: 10610.22
11:20:43.941 [INFO] (trainer.py:109) Total Epi:   219 Steps:    4713 Episode Steps:    12 Return:  12.0000 FPS: 9635.33
11:20:43.944 [INFO] (trainer.py:109) Total Epi:   220 Steps:    4731 Episode Steps:    18 Return:  18.0000 FPS: 10657.31
11:20:43.947 [INFO] (trainer.py:109) Total Epi:   221 Steps:    4758 Episode Steps:    27 Return:  27.0000 FPS: 10556.88
11:20:43.950 [INFO] (trainer.py:109) Total Epi:   222 Steps:    4788 Episode Steps:    30 Return:  30.0000 FPS: 10671.08
11:20:43.953 [INFO] (trainer.py:109) Total Epi:   223 Steps:    4806 Episode Steps:    18 Return:  18.0000 FPS: 10560.72
11:20:43.955 [INFO] (trainer.py:109) Total Epi:   224 Steps:    4826 Episode Steps:    20 Return:  20.0000 FPS: 10663.18
11:20:43.959 [INFO] (trainer.py:109) Total Epi:   225 Steps:    4864 Episode Steps:    38 Return:  38.0000 FPS: 10747.06
11:20:43.962 [INFO] (trainer.py:109) Total Epi:   226 Steps:    4882 Episode Steps:    18 Return:  18.0000 FPS: 9772.22
11:20:43.964 [INFO] (trainer.py:109) Total Epi:   227 Steps:    4897 Episode Steps:    15 Return:  15.0000 FPS: 10247.35
11:20:43.968 [INFO] (trainer.py:109) Total Epi:   228 Steps:    4924 Episode Steps:    27 Return:  27.0000 FPS: 10759.16
11:20:43.970 [INFO] (trainer.py:109) Total Epi:   229 Steps:    4939 Episode Steps:    15 Return:  15.0000 FPS: 9963.17
11:20:43.972 [INFO] (trainer.py:109) Total Epi:   230 Steps:    4956 Episode Steps:    17 Return:  17.0000 FPS: 10548.29
11:20:43.976 [INFO] (trainer.py:109) Total Epi:   231 Steps:    4988 Episode Steps:    32 Return:  32.0000 FPS: 10661.47
11:20:43.979 [INFO] (trainer.py:109) Total Epi:   232 Steps:    5015 Episode Steps:    27 Return:  27.0000 FPS: 10479.86
11:20:43.982 [INFO] (trainer.py:109) Total Epi:   233 Steps:    5036 Episode Steps:    21 Return:  21.0000 FPS: 9948.49
11:20:43.984 [INFO] (trainer.py:109) Total Epi:   234 Steps:    5051 Episode Steps:    15 Return:  15.0000 FPS: 10539.75
11:20:43.986 [INFO] (trainer.py:109) Total Epi:   235 Steps:    5073 Episode Steps:    22 Return:  22.0000 FPS: 10413.20
11:20:43.990 [INFO] (trainer.py:109) Total Epi:   236 Steps:    5106 Episode Steps:    33 Return:  33.0000 FPS: 10559.65
11:20:43.992 [INFO] (trainer.py:109) Total Epi:   237 Steps:    5119 Episode Steps:    13 Return:  13.0000 FPS: 10201.01
11:20:43.994 [INFO] (trainer.py:109) Total Epi:   238 Steps:    5135 Episode Steps:    16 Return:  16.0000 FPS: 10197.69
11:20:43.998 [INFO] (trainer.py:109) Total Epi:   239 Steps:    5165 Episode Steps:    30 Return:  30.0000 FPS: 10580.97
11:20:44.002 [INFO] (trainer.py:109) Total Epi:   240 Steps:    5197 Episode Steps:    32 Return:  32.0000 FPS: 10703.54
11:20:44.005 [INFO] (trainer.py:109) Total Epi:   241 Steps:    5220 Episode Steps:    23 Return:  23.0000 FPS: 10770.45
11:20:44.006 [INFO] (trainer.py:109) Total Epi:   242 Steps:    5232 Episode Steps:    12 Return:  12.0000 FPS: 10093.07
11:20:44.012 [INFO] (trainer.py:109) Total Epi:   243 Steps:    5288 Episode Steps:    56 Return:  56.0000 FPS: 10963.15
11:20:44.014 [INFO] (trainer.py:109) Total Epi:   244 Steps:    5305 Episode Steps:    17 Return:  17.0000 FPS: 10218.90
11:20:44.016 [INFO] (trainer.py:109) Total Epi:   245 Steps:    5319 Episode Steps:    14 Return:  14.0000 FPS: 10373.43
11:20:44.020 [INFO] (trainer.py:109) Total Epi:   246 Steps:    5345 Episode Steps:    26 Return:  26.0000 FPS: 10692.67
11:20:44.022 [INFO] (trainer.py:109) Total Epi:   247 Steps:    5360 Episode Steps:    15 Return:  15.0000 FPS: 10003.25
11:20:44.025 [INFO] (trainer.py:109) Total Epi:   248 Steps:    5381 Episode Steps:    21 Return:  21.0000 FPS: 10700.57
11:20:44.031 [INFO] (trainer.py:109) Total Epi:   249 Steps:    5445 Episode Steps:    64 Return:  64.0000 FPS: 10859.72
11:20:44.034 [INFO] (trainer.py:109) Total Epi:   250 Steps:    5467 Episode Steps:    22 Return:  22.0000 FPS: 10357.64
11:20:44.038 [INFO] (trainer.py:109) Total Epi:   251 Steps:    5502 Episode Steps:    35 Return:  35.0000 FPS: 10702.10
11:20:44.040 [INFO] (trainer.py:109) Total Epi:   252 Steps:    5513 Episode Steps:    11 Return:  11.0000 FPS: 10283.25
11:20:44.043 [INFO] (trainer.py:109) Total Epi:   253 Steps:    5540 Episode Steps:    27 Return:  27.0000 FPS: 10515.46
11:20:44.046 [INFO] (trainer.py:109) Total Epi:   254 Steps:    5564 Episode Steps:    24 Return:  24.0000 FPS: 10472.24
11:20:44.050 [INFO] (trainer.py:109) Total Epi:   255 Steps:    5598 Episode Steps:    34 Return:  34.0000 FPS: 10634.01
11:20:44.055 [INFO] (trainer.py:109) Total Epi:   256 Steps:    5643 Episode Steps:    45 Return:  45.0000 FPS: 10821.90
11:20:44.057 [INFO] (trainer.py:109) Total Epi:   257 Steps:    5657 Episode Steps:    14 Return:  14.0000 FPS: 10374.34
11:20:44.063 [INFO] (trainer.py:109) Total Epi:   258 Steps:    5715 Episode Steps:    58 Return:  58.0000 FPS: 10230.46
11:20:44.067 [INFO] (trainer.py:109) Total Epi:   259 Steps:    5745 Episode Steps:    30 Return:  30.0000 FPS: 10490.75
11:20:44.069 [INFO] (trainer.py:109) Total Epi:   260 Steps:    5761 Episode Steps:    16 Return:  16.0000 FPS: 10341.98
11:20:44.071 [INFO] (trainer.py:109) Total Epi:   261 Steps:    5775 Episode Steps:    14 Return:  14.0000 FPS: 10321.04
11:20:44.075 [INFO] (trainer.py:109) Total Epi:   262 Steps:    5812 Episode Steps:    37 Return:  37.0000 FPS: 10686.17
11:20:44.077 [INFO] (trainer.py:109) Total Epi:   263 Steps:    5828 Episode Steps:    16 Return:  16.0000 FPS: 10087.26
11:20:44.080 [INFO] (trainer.py:109) Total Epi:   264 Steps:    5853 Episode Steps:    25 Return:  25.0000 FPS: 10520.21
11:20:44.086 [INFO] (trainer.py:109) Total Epi:   265 Steps:    5904 Episode Steps:    51 Return:  51.0000 FPS: 10867.50
11:20:44.089 [INFO] (trainer.py:109) Total Epi:   266 Steps:    5931 Episode Steps:    27 Return:  27.0000 FPS: 10468.89
11:20:44.092 [INFO] (trainer.py:109) Total Epi:   267 Steps:    5950 Episode Steps:    19 Return:  19.0000 FPS: 10637.73
11:20:44.094 [INFO] (trainer.py:109) Total Epi:   268 Steps:    5967 Episode Steps:    17 Return:  17.0000 FPS: 9959.94
11:20:44.096 [INFO] (trainer.py:109) Total Epi:   269 Steps:    5981 Episode Steps:    14 Return:  14.0000 FPS: 9968.17
11:20:44.098 [INFO] (trainer.py:109) Total Epi:   270 Steps:    5994 Episode Steps:    13 Return:  13.0000 FPS: 9938.35
11:20:44.101 [INFO] (trainer.py:109) Total Epi:   271 Steps:    6016 Episode Steps:    22 Return:  22.0000 FPS: 10605.83
11:20:44.103 [INFO] (trainer.py:109) Total Epi:   272 Steps:    6031 Episode Steps:    15 Return:  15.0000 FPS: 10460.32
11:20:44.106 [INFO] (trainer.py:109) Total Epi:   273 Steps:    6050 Episode Steps:    19 Return:  19.0000 FPS: 10181.67
11:20:44.108 [INFO] (trainer.py:109) Total Epi:   274 Steps:    6066 Episode Steps:    16 Return:  16.0000 FPS: 10397.81
11:20:44.111 [INFO] (trainer.py:109) Total Epi:   275 Steps:    6097 Episode Steps:    31 Return:  31.0000 FPS: 10244.25
11:20:44.114 [INFO] (trainer.py:109) Total Epi:   276 Steps:    6110 Episode Steps:    13 Return:  13.0000 FPS: 9464.20
11:20:44.118 [INFO] (trainer.py:109) Total Epi:   277 Steps:    6144 Episode Steps:    34 Return:  34.0000 FPS: 10695.21
11:20:44.119 [INFO] (trainer.py:109) Total Epi:   278 Steps:    6153 Episode Steps:     9 Return:  9.0000 FPS: 10021.09
11:20:44.122 [INFO] (trainer.py:109) Total Epi:   279 Steps:    6171 Episode Steps:    18 Return:  18.0000 FPS: 10123.99
11:20:44.123 [INFO] (trainer.py:109) Total Epi:   280 Steps:    6184 Episode Steps:    13 Return:  13.0000 FPS: 10383.41
11:20:44.126 [INFO] (trainer.py:109) Total Epi:   281 Steps:    6199 Episode Steps:    15 Return:  15.0000 FPS: 9995.22
11:20:44.128 [INFO] (trainer.py:109) Total Epi:   282 Steps:    6223 Episode Steps:    24 Return:  24.0000 FPS: 10360.14
11:20:44.131 [INFO] (trainer.py:109) Total Epi:   283 Steps:    6240 Episode Steps:    17 Return:  17.0000 FPS: 10311.88
11:20:44.133 [INFO] (trainer.py:109) Total Epi:   284 Steps:    6258 Episode Steps:    18 Return:  18.0000 FPS: 10185.32
11:20:44.137 [INFO] (trainer.py:109) Total Epi:   285 Steps:    6289 Episode Steps:    31 Return:  31.0000 FPS: 10930.09
11:20:44.139 [INFO] (trainer.py:109) Total Epi:   286 Steps:    6305 Episode Steps:    16 Return:  16.0000 FPS: 10609.24
11:20:44.143 [INFO] (trainer.py:109) Total Epi:   287 Steps:    6335 Episode Steps:    30 Return:  30.0000 FPS: 10469.44
11:20:44.146 [INFO] (trainer.py:109) Total Epi:   288 Steps:    6362 Episode Steps:    27 Return:  27.0000 FPS: 10152.36
11:20:44.149 [INFO] (trainer.py:109) Total Epi:   289 Steps:    6385 Episode Steps:    23 Return:  23.0000 FPS: 10594.15
11:20:44.151 [INFO] (trainer.py:109) Total Epi:   290 Steps:    6401 Episode Steps:    16 Return:  16.0000 FPS: 10471.55
11:20:44.153 [INFO] (trainer.py:109) Total Epi:   291 Steps:    6414 Episode Steps:    13 Return:  13.0000 FPS: 10014.40
11:20:44.158 [INFO] (trainer.py:109) Total Epi:   292 Steps:    6453 Episode Steps:    39 Return:  39.0000 FPS: 9904.61
11:20:44.161 [INFO] (trainer.py:109) Total Epi:   293 Steps:    6476 Episode Steps:    23 Return:  23.0000 FPS: 10629.89
11:20:44.163 [INFO] (trainer.py:109) Total Epi:   294 Steps:    6494 Episode Steps:    18 Return:  18.0000 FPS: 10346.68
11:20:44.166 [INFO] (trainer.py:109) Total Epi:   295 Steps:    6519 Episode Steps:    25 Return:  25.0000 FPS: 10499.47
11:20:44.170 [INFO] (trainer.py:109) Total Epi:   296 Steps:    6546 Episode Steps:    27 Return:  27.0000 FPS: 10389.24
11:20:44.172 [INFO] (trainer.py:109) Total Epi:   297 Steps:    6560 Episode Steps:    14 Return:  14.0000 FPS: 8660.59
11:20:44.175 [INFO] (trainer.py:109) Total Epi:   298 Steps:    6587 Episode Steps:    27 Return:  27.0000 FPS: 9954.73
11:20:44.179 [INFO] (trainer.py:109) Total Epi:   299 Steps:    6613 Episode Steps:    26 Return:  26.0000 FPS: 8948.76
11:20:44.182 [INFO] (trainer.py:109) Total Epi:   300 Steps:    6627 Episode Steps:    14 Return:  14.0000 FPS: 9682.01
11:20:44.184 [INFO] (trainer.py:109) Total Epi:   301 Steps:    6650 Episode Steps:    23 Return:  23.0000 FPS: 10054.35
11:20:44.187 [INFO] (trainer.py:109) Total Epi:   302 Steps:    6668 Episode Steps:    18 Return:  18.0000 FPS: 10197.89
11:20:44.191 [INFO] (trainer.py:109) Total Epi:   303 Steps:    6698 Episode Steps:    30 Return:  30.0000 FPS: 10041.60
11:20:44.195 [INFO] (trainer.py:109) Total Epi:   304 Steps:    6741 Episode Steps:    43 Return:  43.0000 FPS: 10463.25
11:20:44.197 [INFO] (trainer.py:109) Total Epi:   305 Steps:    6752 Episode Steps:    11 Return:  11.0000 FPS: 8819.20
11:20:44.200 [INFO] (trainer.py:109) Total Epi:   306 Steps:    6770 Episode Steps:    18 Return:  18.0000 FPS: 10076.71
11:20:44.202 [INFO] (trainer.py:109) Total Epi:   307 Steps:    6787 Episode Steps:    17 Return:  17.0000 FPS: 9558.87
11:20:44.205 [INFO] (trainer.py:109) Total Epi:   308 Steps:    6811 Episode Steps:    24 Return:  24.0000 FPS: 9873.87
11:20:44.208 [INFO] (trainer.py:109) Total Epi:   309 Steps:    6833 Episode Steps:    22 Return:  22.0000 FPS: 10393.88
11:20:44.211 [INFO] (trainer.py:109) Total Epi:   310 Steps:    6846 Episode Steps:    13 Return:  13.0000 FPS: 9120.72
11:20:44.213 [INFO] (trainer.py:109) Total Epi:   311 Steps:    6858 Episode Steps:    12 Return:  12.0000 FPS: 8092.62
11:20:44.215 [INFO] (trainer.py:109) Total Epi:   312 Steps:    6872 Episode Steps:    14 Return:  14.0000 FPS: 10223.66
11:20:44.220 [INFO] (trainer.py:109) Total Epi:   313 Steps:    6915 Episode Steps:    43 Return:  43.0000 FPS: 10066.28
11:20:44.223 [INFO] (trainer.py:109) Total Epi:   314 Steps:    6935 Episode Steps:    20 Return:  20.0000 FPS: 8941.59
11:20:44.225 [INFO] (trainer.py:109) Total Epi:   315 Steps:    6950 Episode Steps:    15 Return:  15.0000 FPS: 9892.48
11:20:44.228 [INFO] (trainer.py:109) Total Epi:   316 Steps:    6972 Episode Steps:    22 Return:  22.0000 FPS: 10646.60
11:20:44.232 [INFO] (trainer.py:109) Total Epi:   317 Steps:    7007 Episode Steps:    35 Return:  35.0000 FPS: 9924.66
11:20:44.236 [INFO] (trainer.py:109) Total Epi:   318 Steps:    7042 Episode Steps:    35 Return:  35.0000 FPS: 10750.08
11:20:44.239 [INFO] (trainer.py:109) Total Epi:   319 Steps:    7060 Episode Steps:    18 Return:  18.0000 FPS: 10085.13
11:20:44.242 [INFO] (trainer.py:109) Total Epi:   320 Steps:    7082 Episode Steps:    22 Return:  22.0000 FPS: 10029.25
11:20:44.244 [INFO] (trainer.py:109) Total Epi:   321 Steps:    7094 Episode Steps:    12 Return:  12.0000 FPS: 10057.42
11:20:44.247 [INFO] (trainer.py:109) Total Epi:   322 Steps:    7119 Episode Steps:    25 Return:  25.0000 FPS: 9703.95
11:20:44.250 [INFO] (trainer.py:109) Total Epi:   323 Steps:    7142 Episode Steps:    23 Return:  23.0000 FPS: 10039.20
11:20:44.252 [INFO] (trainer.py:109) Total Epi:   324 Steps:    7155 Episode Steps:    13 Return:  13.0000 FPS: 9114.84
11:20:44.255 [INFO] (trainer.py:109) Total Epi:   325 Steps:    7170 Episode Steps:    15 Return:  15.0000 FPS: 9622.98
11:20:44.258 [INFO] (trainer.py:109) Total Epi:   326 Steps:    7194 Episode Steps:    24 Return:  24.0000 FPS: 10393.24
11:20:44.260 [INFO] (trainer.py:109) Total Epi:   327 Steps:    7207 Episode Steps:    13 Return:  13.0000 FPS: 10217.58
11:20:44.263 [INFO] (trainer.py:109) Total Epi:   328 Steps:    7234 Episode Steps:    27 Return:  27.0000 FPS: 9336.43
11:20:44.265 [INFO] (trainer.py:109) Total Epi:   329 Steps:    7243 Episode Steps:     9 Return:  9.0000 FPS: 9890.09
11:20:44.267 [INFO] (trainer.py:109) Total Epi:   330 Steps:    7256 Episode Steps:    13 Return:  13.0000 FPS: 10281.59
11:20:44.269 [INFO] (trainer.py:109) Total Epi:   331 Steps:    7275 Episode Steps:    19 Return:  19.0000 FPS: 9642.62
11:20:44.273 [INFO] (trainer.py:109) Total Epi:   332 Steps:    7306 Episode Steps:    31 Return:  31.0000 FPS: 9778.16
11:20:44.277 [INFO] (trainer.py:109) Total Epi:   333 Steps:    7331 Episode Steps:    25 Return:  25.0000 FPS: 10656.05
11:20:44.279 [INFO] (trainer.py:109) Total Epi:   334 Steps:    7347 Episode Steps:    16 Return:  16.0000 FPS: 8714.69
11:20:44.282 [INFO] (trainer.py:109) Total Epi:   335 Steps:    7360 Episode Steps:    13 Return:  13.0000 FPS: 8594.97
11:20:44.283 [INFO] (trainer.py:109) Total Epi:   336 Steps:    7372 Episode Steps:    12 Return:  12.0000 FPS: 10270.71
11:20:44.285 [INFO] (trainer.py:109) Total Epi:   337 Steps:    7382 Episode Steps:    10 Return:  10.0000 FPS: 9693.82
11:20:44.289 [INFO] (trainer.py:109) Total Epi:   338 Steps:    7414 Episode Steps:    32 Return:  32.0000 FPS: 10068.81
11:20:44.291 [INFO] (trainer.py:109) Total Epi:   339 Steps:    7427 Episode Steps:    13 Return:  13.0000 FPS: 9795.25
11:20:44.295 [INFO] (trainer.py:109) Total Epi:   340 Steps:    7460 Episode Steps:    33 Return:  33.0000 FPS: 10144.66
11:20:44.298 [INFO] (trainer.py:109) Total Epi:   341 Steps:    7480 Episode Steps:    20 Return:  20.0000 FPS: 9637.63
11:20:44.302 [INFO] (trainer.py:109) Total Epi:   342 Steps:    7512 Episode Steps:    32 Return:  32.0000 FPS: 10305.59
11:20:44.304 [INFO] (trainer.py:109) Total Epi:   343 Steps:    7530 Episode Steps:    18 Return:  18.0000 FPS: 9461.88
11:20:44.307 [INFO] (trainer.py:109) Total Epi:   344 Steps:    7551 Episode Steps:    21 Return:  21.0000 FPS: 9480.53
11:20:44.310 [INFO] (trainer.py:109) Total Epi:   345 Steps:    7572 Episode Steps:    21 Return:  21.0000 FPS: 10127.26
11:20:44.312 [INFO] (trainer.py:109) Total Epi:   346 Steps:    7581 Episode Steps:     9 Return:  9.0000 FPS: 7551.37
11:20:44.314 [INFO] (trainer.py:109) Total Epi:   347 Steps:    7597 Episode Steps:    16 Return:  16.0000 FPS: 9089.00
11:20:44.317 [INFO] (trainer.py:109) Total Epi:   348 Steps:    7613 Episode Steps:    16 Return:  16.0000 FPS: 9400.71
11:20:44.319 [INFO] (trainer.py:109) Total Epi:   349 Steps:    7631 Episode Steps:    18 Return:  18.0000 FPS: 10475.34
11:20:44.323 [INFO] (trainer.py:109) Total Epi:   350 Steps:    7663 Episode Steps:    32 Return:  32.0000 FPS: 9469.78
11:20:44.326 [INFO] (trainer.py:109) Total Epi:   351 Steps:    7678 Episode Steps:    15 Return:  15.0000 FPS: 9374.82
11:20:44.331 [INFO] (trainer.py:109) Total Epi:   352 Steps:    7711 Episode Steps:    33 Return:  33.0000 FPS: 7997.42
11:20:44.335 [INFO] (trainer.py:109) Total Epi:   353 Steps:    7747 Episode Steps:    36 Return:  36.0000 FPS: 10073.69
11:20:44.338 [INFO] (trainer.py:109) Total Epi:   354 Steps:    7760 Episode Steps:    13 Return:  13.0000 FPS: 9153.05
11:20:44.341 [INFO] (trainer.py:109) Total Epi:   355 Steps:    7784 Episode Steps:    24 Return:  24.0000 FPS: 10632.80
11:20:44.342 [INFO] (trainer.py:109) Total Epi:   356 Steps:    7795 Episode Steps:    11 Return:  11.0000 FPS: 10076.76
11:20:44.344 [INFO] (trainer.py:109) Total Epi:   357 Steps:    7807 Episode Steps:    12 Return:  12.0000 FPS: 9949.97
11:20:44.347 [INFO] (trainer.py:109) Total Epi:   358 Steps:    7821 Episode Steps:    14 Return:  14.0000 FPS: 8692.13
11:20:44.348 [INFO] (trainer.py:109) Total Epi:   359 Steps:    7833 Episode Steps:    12 Return:  12.0000 FPS: 9964.51
11:20:44.351 [INFO] (trainer.py:109) Total Epi:   360 Steps:    7858 Episode Steps:    25 Return:  25.0000 FPS: 10472.55
11:20:44.354 [INFO] (trainer.py:109) Total Epi:   361 Steps:    7877 Episode Steps:    19 Return:  19.0000 FPS: 10083.26
11:20:44.356 [INFO] (trainer.py:109) Total Epi:   362 Steps:    7891 Episode Steps:    14 Return:  14.0000 FPS: 10365.90
11:20:44.359 [INFO] (trainer.py:109) Total Epi:   363 Steps:    7920 Episode Steps:    29 Return:  29.0000 FPS: 10595.00
11:20:44.361 [INFO] (trainer.py:109) Total Epi:   364 Steps:    7930 Episode Steps:    10 Return:  10.0000 FPS: 9670.15
11:20:44.364 [INFO] (trainer.py:109) Total Epi:   365 Steps:    7954 Episode Steps:    24 Return:  24.0000 FPS: 10174.93
11:20:44.366 [INFO] (trainer.py:109) Total Epi:   366 Steps:    7964 Episode Steps:    10 Return:  10.0000 FPS: 9233.44
11:20:44.369 [INFO] (trainer.py:109) Total Epi:   367 Steps:    7992 Episode Steps:    28 Return:  28.0000 FPS: 10433.20
11:20:44.372 [INFO] (trainer.py:109) Total Epi:   368 Steps:    8012 Episode Steps:    20 Return:  20.0000 FPS: 9555.60
11:20:44.374 [INFO] (trainer.py:109) Total Epi:   369 Steps:    8025 Episode Steps:    13 Return:  13.0000 FPS: 9855.57
11:20:44.376 [INFO] (trainer.py:109) Total Epi:   370 Steps:    8042 Episode Steps:    17 Return:  17.0000 FPS: 10481.55
11:20:44.380 [INFO] (trainer.py:109) Total Epi:   371 Steps:    8069 Episode Steps:    27 Return:  27.0000 FPS: 9987.25
11:20:44.382 [INFO] (trainer.py:109) Total Epi:   372 Steps:    8090 Episode Steps:    21 Return:  21.0000 FPS: 10340.13
11:20:44.384 [INFO] (trainer.py:109) Total Epi:   373 Steps:    8104 Episode Steps:    14 Return:  14.0000 FPS: 10261.51
11:20:44.386 [INFO] (trainer.py:109) Total Epi:   374 Steps:    8116 Episode Steps:    12 Return:  12.0000 FPS: 9799.91
11:20:44.388 [INFO] (trainer.py:109) Total Epi:   375 Steps:    8128 Episode Steps:    12 Return:  12.0000 FPS: 9230.79
11:20:44.392 [INFO] (trainer.py:109) Total Epi:   376 Steps:    8158 Episode Steps:    30 Return:  30.0000 FPS: 10705.77
11:20:44.398 [INFO] (trainer.py:109) Total Epi:   377 Steps:    8215 Episode Steps:    57 Return:  57.0000 FPS: 10351.09
11:20:44.400 [INFO] (trainer.py:109) Total Epi:   378 Steps:    8229 Episode Steps:    14 Return:  14.0000 FPS: 10169.95
11:20:44.402 [INFO] (trainer.py:109) Total Epi:   379 Steps:    8243 Episode Steps:    14 Return:  14.0000 FPS: 9919.58
11:20:44.404 [INFO] (trainer.py:109) Total Epi:   380 Steps:    8254 Episode Steps:    11 Return:  11.0000 FPS: 10050.70
11:20:44.408 [INFO] (trainer.py:109) Total Epi:   381 Steps:    8280 Episode Steps:    26 Return:  26.0000 FPS: 8687.04
11:20:44.410 [INFO] (trainer.py:109) Total Epi:   382 Steps:    8301 Episode Steps:    21 Return:  21.0000 FPS: 10304.34
11:20:44.414 [INFO] (trainer.py:109) Total Epi:   383 Steps:    8330 Episode Steps:    29 Return:  29.0000 FPS: 10158.99
11:20:44.415 [INFO] (trainer.py:109) Total Epi:   384 Steps:    8340 Episode Steps:    10 Return:  10.0000 FPS: 9959.40
11:20:44.420 [INFO] (trainer.py:109) Total Epi:   385 Steps:    8380 Episode Steps:    40 Return:  40.0000 FPS: 10736.49
11:20:44.422 [INFO] (trainer.py:109) Total Epi:   386 Steps:    8397 Episode Steps:    17 Return:  17.0000 FPS: 10183.30
11:20:44.424 [INFO] (trainer.py:109) Total Epi:   387 Steps:    8414 Episode Steps:    17 Return:  17.0000 FPS: 10473.42
11:20:44.428 [INFO] (trainer.py:109) Total Epi:   388 Steps:    8447 Episode Steps:    33 Return:  33.0000 FPS: 9824.91
11:20:44.431 [INFO] (trainer.py:109) Total Epi:   389 Steps:    8465 Episode Steps:    18 Return:  18.0000 FPS: 10476.11
11:20:44.434 [INFO] (trainer.py:109) Total Epi:   390 Steps:    8489 Episode Steps:    24 Return:  24.0000 FPS: 9970.17
11:20:44.438 [INFO] (trainer.py:109) Total Epi:   391 Steps:    8519 Episode Steps:    30 Return:  30.0000 FPS: 10281.07
11:20:44.441 [INFO] (trainer.py:109) Total Epi:   392 Steps:    8546 Episode Steps:    27 Return:  27.0000 FPS: 10828.33
11:20:44.443 [INFO] (trainer.py:109) Total Epi:   393 Steps:    8562 Episode Steps:    16 Return:  16.0000 FPS: 10424.14
11:20:44.445 [INFO] (trainer.py:109) Total Epi:   394 Steps:    8574 Episode Steps:    12 Return:  12.0000 FPS: 9818.03
11:20:44.447 [INFO] (trainer.py:109) Total Epi:   395 Steps:    8586 Episode Steps:    12 Return:  12.0000 FPS: 10347.44
11:20:44.449 [INFO] (trainer.py:109) Total Epi:   396 Steps:    8604 Episode Steps:    18 Return:  18.0000 FPS: 10445.80
11:20:44.452 [INFO] (trainer.py:109) Total Epi:   397 Steps:    8626 Episode Steps:    22 Return:  22.0000 FPS: 10797.03
11:20:44.455 [INFO] (trainer.py:109) Total Epi:   398 Steps:    8653 Episode Steps:    27 Return:  27.0000 FPS: 10630.15
11:20:44.459 [INFO] (trainer.py:109) Total Epi:   399 Steps:    8685 Episode Steps:    32 Return:  32.0000 FPS: 10558.48
11:20:44.467 [INFO] (trainer.py:109) Total Epi:   400 Steps:    8761 Episode Steps:    76 Return:  76.0000 FPS: 10655.09
11:20:44.469 [INFO] (trainer.py:109) Total Epi:   401 Steps:    8773 Episode Steps:    12 Return:  12.0000 FPS: 10053.57
11:20:44.470 [INFO] (trainer.py:109) Total Epi:   402 Steps:    8782 Episode Steps:     9 Return:  9.0000 FPS: 9048.38
11:20:44.474 [INFO] (trainer.py:109) Total Epi:   403 Steps:    8812 Episode Steps:    30 Return:  30.0000 FPS: 10581.44
11:20:44.476 [INFO] (trainer.py:109) Total Epi:   404 Steps:    8831 Episode Steps:    19 Return:  19.0000 FPS: 10564.01
11:20:44.482 [INFO] (trainer.py:109) Total Epi:   405 Steps:    8883 Episode Steps:    52 Return:  52.0000 FPS: 10656.82
11:20:44.484 [INFO] (trainer.py:109) Total Epi:   406 Steps:    8900 Episode Steps:    17 Return:  17.0000 FPS: 10522.05
11:20:44.489 [INFO] (trainer.py:109) Total Epi:   407 Steps:    8946 Episode Steps:    46 Return:  46.0000 FPS: 10366.34
11:20:44.493 [INFO] (trainer.py:109) Total Epi:   408 Steps:    8976 Episode Steps:    30 Return:  30.0000 FPS: 10701.20
11:20:44.495 [INFO] (trainer.py:109) Total Epi:   409 Steps:    8989 Episode Steps:    13 Return:  13.0000 FPS: 9779.38
11:20:44.498 [INFO] (trainer.py:109) Total Epi:   410 Steps:    9015 Episode Steps:    26 Return:  26.0000 FPS: 10400.20
11:20:44.501 [INFO] (trainer.py:109) Total Epi:   411 Steps:    9040 Episode Steps:    25 Return:  25.0000 FPS: 10466.53
